"","ABCE Facility ID","State","Year","Area","Region","Cadre","Facility","Cadre_Centre","HSA","CAF","IAF","WISN","WISN_round"
"338",14,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",8.92597169412759,1.02334630350195,7.38149556400507,16.5158557023535,17
"339",14,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",9.09726446979299,1.02334630350195,7.38149556400507,16.6911475311473,17
"340",14,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",8.89715885086608,1.02334630350195,7.38149556400507,16.4863701857085,16
"341",22,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",3.0681770173215,1.02334630350195,7.38149556400507,10.5213031731707,11
"342",22,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",3.55750950570342,1.02334630350195,7.38149556400507,11.0220597663397,11
"343",22,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",3.32393324883819,1.02334630350195,7.38149556400507,10.7830303672908,11
"344",24,"AP & TG","2007","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.06242078580482,1.02334630350195,6.45880861850444,7.54603300242143,8
"345",24,"AP & TG","2008","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.11107810519645,1.02334630350195,6.45880861850444,7.59582629035917,8
"346",24,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.27520991761724,1.02334630350195,6.45880861850444,7.76378997388706,8
"347",24,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.4536200887199,1.02334630350195,6.45880861850444,7.94636536299211,8
"348",24,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.25705006337136,1.02334630350195,6.45880861850444,7.7452061541724,8
"349",27,"AP & TG","2007","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",2.71272708069286,1.02334630350195,7.38149556400507,10.1575547944417,10
"350",27,"AP & TG","2008","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",3.69207858048162,1.02334630350195,7.38149556400507,11.1597705315796,11
"351",27,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",2.5287072243346,1.02334630350195,7.38149556400507,9.96923875466655,10
"352",27,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",3.65952682720744,1.02334630350195,7.38149556400507,11.126458815194,11
"353",27,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",2.62363751584284,1.02334630350195,7.38149556400507,10.0663853175719,10
"354",29,"AP & TG","2007","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.893303760033798,1.02334630350195,7.38149556400507,8.29565466474005,8
"355",29,"AP & TG","2008","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.877967891846219,1.02334630350195,7.38149556400507,8.27996076071929,8
"356",29,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.965367553865653,1.02334630350195,7.38149556400507,8.3694008817742,8
"357",29,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.07215885086608,1.02334630350195,7.38149556400507,8.47868536080576,8
"358",39,"AP & TG","2008","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.59861903253063,1.02334630350195,6.45880861850444,7.07140319265057,7
"359",39,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.59163234051542,1.02334630350195,6.45880861850444,7.0642533872031,7
"360",39,"GJ","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.832382762991128,1.02334630350195,18.3384030418251,19.1902188654308,19
"361",39,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.517560466835657,1.02334630350195,6.45880861850444,6.98845220907945,7
"362",39,"GJ","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.805053865652725,1.02334630350195,18.3384030418251,19.1622519393608,19
"363",39,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.535489279678919,1.02334630350195,6.45880861850444,7.00679959342878,7
"364",39,"GJ","2012","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.73950411913815,1.02334630350195,18.3384030418251,19.0951718485696,19
"365",39,"GJ","2013","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.45445183776933,1.02334630350195,18.3384030418251,19.8268109536279,20
"366",39,"GJ","2014","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.38664448669202,1.02334630350195,18.3384030418251,19.7574205515527,20
"367",41,"AP & TG","2007","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.42384875369666,1.02334630350195,7.38149556400507,8.8385859228464,9
"368",41,"AP & TG","2008","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.49947190536544,1.02334630350195,7.38149556400507,8.91597459556581,9
"369",41,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.53263624841572,1.02334630350195,7.38149556400507,8.94991320343438,9
"370",41,"GJ","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.767215885086607,1.02334630350195,24.4512040557668,25.2363315957581,25
"371",41,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.53728348119983,1.02334630350195,7.38149556400507,8.95466893192552,9
"372",41,"GJ","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.523447401774398,1.02334630350195,24.4512040557668,24.9868720194503,25
"373",41,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.52577101816646,1.02334630350195,7.38149556400507,8.94288769543611,9
"374",41,"GJ","2012","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.62130333755809,1.02334630350195,24.4512040557668,25.0870125296103,25
"375",41,"GJ","2013","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.425433037600338,1.02334630350195,24.4512040557668,24.8865693821827,25
"376",41,"GJ","2014","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.895014786649768,1.02334630350195,24.4512040557668,25.3671141292644,25
"377",55,"AP & TG","2007","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.595763360794254,1.02334630350195,6.45880861850444,7.06848085153513,7
"378",55,"AP & TG","2008","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.506257921419518,1.02334630350195,6.45880861850444,6.97688579100768,7
"379",55,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.548353664976764,1.02334630350195,6.45880861850444,7.01996431457015,7
"380",55,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.455151563160118,1.02334630350195,6.45880861850444,6.92458628819748,7
"381",55,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.414257234896493,1.02334630350195,6.45880861850444,6.8827372285347,7
"382",57,"AP & TG","2007","Semi/Peri-Urban","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.892483606105692,1.02334630350195,6.73962638452637,7.65294618377072,8
"383",57,"AP & TG","2008","Semi/Peri-Urban","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.02830219871053,1.02334630350195,6.73962638452637,7.79193563845971,8
"384",57,"AP & TG","2009","Semi/Peri-Urban","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.166116989034,1.02334630350195,6.73962638452637,7.93296789470513,8
"385",57,"AP & TG","2010","Semi/Peri-Urban","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.15739929464925,1.02334630350195,6.73962638452637,7.92404667438144,8
"386",57,"AP & TG","2011","Semi/Peri-Urban","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.21242491871935,1.02334630350195,6.73962638452637,7.98035694337146,8
"387",60,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",3.21406316011829,1.02334630350195,8.61174482467258,11.9008444788014,12
"388",78,"AP & TG","2007","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.342957858048162,1.02334630350195,6.45880861850444,6.80977327479497,7
"389",78,"AP & TG","2008","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.379055766793409,1.02334630350195,6.45880861850444,6.84671393627357,7
"390",78,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.418388255175327,1.02334630350195,6.45880861850444,6.88696469286674,7
"391",78,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.367725496408956,1.02334630350195,6.45880861850444,6.83511914595796,7
"392",78,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.419118346007605,1.02334630350195,6.45880861850444,6.88771182862117,7
"393",83,"AP & TG","2007","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.379700042247571,1.02334630350195,7.38149556400507,7.77006019867865,8
"394",83,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.458438952260245,1.02334630350195,7.38149556400507,7.8506373711819,8
"395",93,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.7543963878327,1.02334630350195,6.45880861850444,7.23081737336825,7
"396",98,"AP & TG","2007","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.127396229404309,1.02334630350195,6.45880861850444,6.58917907894542,7
"397",98,"AP & TG","2008","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.135159220532319,1.02334630350195,6.45880861850444,6.59712330722039,7
"398",98,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.131277724968314,1.02334630350195,6.45880861850444,6.59315119308291,7
"399",98,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.165961660329531,1.02334630350195,6.45880861850444,6.62864487012571,7
"400",98,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.174195975918885,1.02334630350195,6.45880861850444,6.63707142654594,7
"401",100,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.333503643852978,1.02334630350195,6.45880861850444,6.80009833964581,7
"402",100,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.314715356991973,1.02334630350195,6.45880861850444,6.78087141573747,7
"403",100,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",0.266621778622729,1.02334630350195,6.45880861850444,6.73165503009112,7
"404",108,"AP & TG","2007","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",3.4534748626954,1.02334630350195,7.38149556400507,10.9155962989813,11
"405",108,"AP & TG","2008","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",3.40673848753697,1.02334630350195,7.38149556400507,10.8677688022238,11
"406",108,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",2.63656527249683,1.02334630350195,7.38149556400507,10.0796148895563,10
"407",108,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",2.68514997887621,1.02334630350195,7.38149556400507,10.1293338692364,10
"408",108,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",3.30412970004225,1.02334630350195,7.38149556400507,10.7627644788343,11
"409",113,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.93566186223362,1.02334630350195,7.20983287647007,9.19068528801654,9
"410",115,"AP & TG","2007","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.43967046894804,1.02334630350195,7.38149556400507,8.85477701666395,9
"411",115,"AP & TG","2008","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.38031263202366,1.02334630350195,7.38149556400507,8.79403339366352,9
"412",115,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.26347697507393,1.02334630350195,7.38149556400507,8.6744700560068,9
"413",115,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.21555766793409,1.02334630350195,7.38149556400507,8.62543201017887,9
"414",115,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.29915504858471,1.02334630350195,7.38149556400507,8.71098108065012,9
"415",127,"AP & TG","2007","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.57764047317279,1.02334630350195,7.38149556400507,8.99596811048151,9
"416",127,"AP & TG","2008","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.5433037600338,1.02334630350195,7.38149556400507,8.96082976201631,9
"417",127,"AP & TG","2009","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.26647655259823,1.02334630350195,7.38149556400507,8.67753966257835,9
"418",127,"AP & TG","2010","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.28544571187157,1.02334630350195,7.38149556400507,8.69695168160126,9
"419",127,"AP & TG","2011","Rural","rural","Nurses","Primary Health Centre (PHC)","Nurse_PHC",1.51059357836924,1.02334630350195,7.38149556400507,8.92735591852301,9
"420",3,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.81606463878327,1.03137254901961,1.35361216730038,4.25802393200626,4
"421",3,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",3.10329531051964,1.03137254901961,1.35361216730038,4.55426576207162,5
"422",3,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",3.21599070553443,1.03137254901961,1.35361216730038,4.67049669889079,5
"423",3,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.81014997887621,1.03137254901961,1.35361216730038,4.25192371414134,4
"424",3,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",3.0017955217575,1.03137254901961,1.35361216730038,4.44958166621106,5
"425",8,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.14226869455006,1.03299293008641,1.4212927756654,2.60124826139465,3
"426",8,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.947306717363752,1.03299293008641,1.4212927756654,2.39985391732552,3
"427",8,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.832192648922687,1.03299293008641,1.4212927756654,2.28094189847242,3
"428",8,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.816666666666667,1.03299293008641,1.4212927756654,2.2649036685693,3
"429",8,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.51223067173638,1.03299293008641,1.4212927756654,2.9834163682289,3
"430",11,"AP & TG","2007","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.17379242360231,1.02921993216801,0.0283903675538657,0.20726099398515,1
"431",11,"AP & TG","2008","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.215934375440079,1.02921993216801,0.0283903675538657,0.250634330797046,1
"432",11,"AP & TG","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.204597943951556,1.02921993216801,0.0283903675538657,0.238966649549401,1
"433",11,"AP & TG","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.229883115054218,1.02921993216801,0.0283903675538657,0.26499065163654,1
"434",11,"AP & TG","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.392388396000563,1.02921993216801,0.0283903675538657,0.432244325869081,1
"435",15,"GJ","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.909194127587664,1.01806451612903,0.0532319391634981,0.978850218733391,1
"436",15,"GJ","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.907469018448106,1.01806451612903,0.0532319391634981,0.977093946331957,1
"437",15,"GJ","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.910025876637093,1.01806451612903,0.0532319391634981,0.979696992926939,1
"438",15,"GJ","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.16614297282073,1.01806451612903,0.0532319391634981,1.24044072052551,2
"439",15,"GJ","2014","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.28566839177581,1.01806451612903,0.0532319391634981,1.36212530833913,2
"440",17,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.988506020278834,1.03299293008641,1.4212927756654,2.44241250596129,3
"441",17,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.961391001267427,1.03299293008641,1.4212927756654,2.41440288302335,3
"442",17,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.609782953105197,1.03299293008641,1.4212927756654,2.05119425511028,2
"443",17,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.548288973384031,1.03299293008641,1.4212927756654,1.98767140881544,2
"444",17,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.661406844106464,1.03299293008641,1.4212927756654,2.10452136953814,2
"445",21,"AP & TG","2007","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0535487959442332,1.03137254901961,0.0304182509505703,0.085647009120505,1
"446",21,"AP & TG","2008","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0573510773130545,1.03137254901961,0.0304182509505703,0.089568577747956,1
"447",21,"AP & TG","2009","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0510139416983523,1.03137254901961,0.0304182509505703,0.0830326300355377,1
"448",21,"AP & TG","2010","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0590409801436417,1.03137254901961,0.0304182509505703,0.0913114971379342,1
"449",21,"AP & TG","2011","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0691803971271652,1.03137254901961,0.0304182509505703,0.101769013477803,1
"450",22,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.890692332065906,1.03299293008641,1.4212927756654,2.34137165757166,3
"451",22,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.912872306717364,1.03299293008641,1.4212927756654,2.36428341457611,3
"452",22,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.928675538656528,1.03299293008641,1.4212927756654,2.38060804144178,3
"453",22,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.954016159695818,1.03299293008641,1.4212927756654,2.40678472381937,3
"454",22,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.03147972116603,1.03299293008641,1.4212927756654,2.48680403515741,3
"455",23,"MP","2008","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.297088438248134,1.03679369250986,0.0709759188846641,0.378995337777933,1
"456",23,"MP","2009","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.349088156597662,1.03679369250986,0.0709759188846641,0.432908317775013,1
"457",23,"MP","2010","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.318159414167019,1.03679369250986,0.0709759188846641,0.40084159270566,1
"458",23,"MP","2011","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.298567103224898,1.03679369250986,0.0709759188846641,0.380528408299177,1
"459",23,"MP","2012","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.342680608365019,1.03679369250986,0.0709759188846641,0.426265012182956,1
"460",26,"AP & TG","2007","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.587663709336713,1.03137254901961,0.0304182509505703,0.636518468815494,1
"461",26,"AP & TG","2008","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.553654414871145,1.03137254901961,0.0304182509505703,0.601442216092183,1
"462",26,"AP & TG","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.543092522179975,1.03137254901961,0.0304182509505703,0.590548969904819,1
"463",26,"AP & TG","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.513202365863963,1.03137254901961,0.0304182509505703,0.559721083194579,1
"464",26,"AP & TG","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.491233629066329,1.03137254901961,0.0304182509505703,0.537063131124862,1
"465",29,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.733218777420298,1.02518740629685,1.09330213512723,1.84498879179889,2
"466",29,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.76132762991128,1.02518740629685,1.09330213512723,1.87380563337811,2
"467",29,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.763630934971239,1.02518740629685,1.09330213512723,1.87616695271843,2
"468",29,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.682290143316759,1.02518740629685,1.09330213512723,1.79277739749605,2
"469",29,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.594252705469436,1.02518740629685,1.09330213512723,1.70252252493233,2
"470",32,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.459513624841572,1.03299293008641,1.4212927756654,1.89596710140512,2
"471",32,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.496831432192649,1.03299293008641,1.4212927756654,1.93451613256511,2
"472",32,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.510804816223067,1.03299293008641,1.4212927756654,1.94895053947792,2
"473",32,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.541801330798479,1.03299293008641,1.4212927756654,1.98096971989164,2
"474",32,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.609450253485425,1.03299293008641,1.4212927756654,2.05085057875521,2
"475",38,"AP & TG","2007","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.914970162653148,1.02734375,0.0266159695817491,0.966604847619944,1
"476",38,"AP & TG","2008","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.04878934305027,1.02734375,0.0266159695817491,1.10408314623105,2
"477",38,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.98459283903676,1.02734375,1.18441064638783,4.250613445867,4
"478",38,"AP & TG","2009","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.21389152936206,1.02734375,0.0266159695817491,1.2736998454498,2
"479",38,"GJ","2010","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.82731305449937,1.02334630350195,0.0684410646387833,1.93841512430156,2
"480",38,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.40056638149556,1.02734375,1.18441064638783,3.65061751487742,4
"481",38,"AP & TG","2010","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.53125,1.02734375,0.0266159695817491,1.59973608676925,2
"482",38,"GJ","2011","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.63307984790875,1.02334630350195,0.0684410646387833,1.73964729031972,2
"483",38,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.58267321504014,1.02734375,1.18441064638783,3.83770383215172,4
"484",38,"AP & TG","2011","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.39036095268272,1.02734375,0.0266159695817491,1.45499460456439,2
"485",38,"GJ","2012","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.36307826362484,1.02334630350195,0.0684410646387833,1.46334216710312,2
"486",38,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.98653358681876,1.02734375,1.18441064638783,4.25260726097117,4
"487",38,"GJ","2013","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.3925855513308,1.02334630350195,0.0684410646387833,1.49353834090337,2
"488",38,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",3.28577841149134,1.02734375,1.18441064638783,4.56003456131839,5
"489",38,"GJ","2014","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.71201679340938,1.02334630350195,0.0684410646387833,1.82042712170752,2
"490",43,"AP & TG","2007","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",3.04859130756232,1.02734375,0.0266159695817491,3.15856719571022,3
"491",43,"AP & TG","2008","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.58466017110266,1.02734375,0.0266159695817491,2.681950442238,3
"492",43,"OD","2009","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.817670926630052,1.01806451612903,0.789607097591889,1.62204885386429,2
"493",43,"AP & TG","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.82512806294888,1.02734375,0.0266159695817491,2.92899362800189,3
"494",43,"GJ","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.306407108153781,1.02734375,0.0798479087452472,0.394633336262608,1
"495",43,"OD","2010","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.78301471623715,1.01806451612903,0.789607097591889,1.58676659579977,2
"496",43,"AP & TG","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.51904441275877,1.02734375,0.0266159695817491,2.61454050300189,3
"497",43,"GJ","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.346654520490072,1.02734375,0.0798479087452472,0.435981263779969,1
"498",43,"OD","2011","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.728889416983523,1.01806451612903,0.789607097591889,1.53166354920479,2
"499",43,"AP & TG","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.26092495775243,1.02734375,0.0266159695817491,2.34936309414772,3
"500",43,"GJ","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.426410012674271,1.02734375,0.0798479087452472,0.517917570203581,1
"501",43,"OD","2012","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.745770842134911,1.01806451612903,0.789607097591889,1.54884992913311,2
"502",43,"GJ","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.449606569497254,1.02734375,0.0798479087452472,0.541748407877192,1
